item_id,dept_id,cat_id,store_id,state_id,date,sales,event_name_1
HOBBIES_1_008,HOBBIES_1,HOBBIES,TX_3,TX,2015-01-24,6,
HOBBIES_1_008,HOBBIES_1,HOBBIES,TX_3,TX,2015-01-25,7,ServiceCampaign_A
HOBBIES_1_008,HOBBIES_1,HOBBIES,TX_3,TX,2015-01-26,7,
HOBBIES_1_008,HOBBIES_1,HOBBIES,TX_3,TX,2015-01-27,6,
HOBBIES_1_008,HOBBIES_1,HOBBIES,TX_3,TX,2015-01-28,1,
HOBBIES_1_008,HOBBIES_1,HOBBIES,TX_3,TX,2015-01-29,5,
HOBBIES_1_008,HOBBIES_1,HOBBIES,TX_3,TX,2015-01-30,7,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-01,7,ServiceCampaign_A
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-02,5,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-03,5,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-04,7,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-05,5,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-06,4,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-07,4,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-08,6,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-09,5,ServiceCampaign_A
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-10,6,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-11,11,NPI_Launch_Q1
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-12,3,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-13,6,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-14,9,ServiceCampaign_A
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-15,5,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-16,6,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-17,3,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-18,3,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-19,4,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-20,5,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-21,2,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-22,6,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-23,2,SuperBowl
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-24,7,NPI_Launch_Q1
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-25,9,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-26,2,ServiceCampaign_A
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-27,3,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-28,6,NPI_Launch_Q1
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-29,6,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_1,WI,2015-01-30,3,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-01,9,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-02,4,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-03,5,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-04,7,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-05,0,SuperBowl
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-06,1,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-07,5,ServiceCampaign_A
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-08,6,NPI_Launch_Q1
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-09,6,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-10,5,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-11,9,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-12,3,NPI_Launch_Q1
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-13,4,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-14,4,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-15,9,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-16,6,ServiceCampaign_A
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-17,6,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-18,7,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-19,5,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-20,5,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-21,2,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-22,4,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-23,3,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-24,7,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-25,2,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-26,3,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-27,4,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-28,7,
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-29,5,SuperBowl
HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,2015-01-30,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-01,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-02,8,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-03,10,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-04,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-05,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-06,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-07,9,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-08,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-09,3,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-10,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-11,9,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-12,3,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-13,8,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-14,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-15,0,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-16,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-17,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-18,9,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-19,2,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-20,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-21,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-22,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-23,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-24,2,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-25,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-26,8,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-27,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-28,3,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-29,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_1,CA,2015-01-30,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-01,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-02,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-03,6,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-04,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-05,5,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-06,1,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-07,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-08,1,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-09,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-10,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-11,2,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-12,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-13,5,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-14,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-15,8,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-16,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-17,10,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-18,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-19,5,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-20,8,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-21,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-22,8,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-23,1,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-24,11,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-25,14,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-26,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-27,1,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-28,4,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-29,8,
HOBBIES_2_004,HOBBIES_2,HOBBIES,CA_2,CA,2015-01-30,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-01,1,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-02,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-03,11,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-04,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-05,4,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-06,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-07,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-08,1,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-09,3,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-10,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-11,9,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-12,3,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-13,4,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-14,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-15,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-16,11,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-17,11,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-18,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-19,6,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-20,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-21,9,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-22,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-23,5,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-24,3,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-25,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-26,5,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-27,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-28,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-29,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,2015-01-30,6,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-01,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-02,1,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-03,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-04,9,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-05,4,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-06,6,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-07,1,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-08,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-09,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-10,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-11,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-12,9,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-13,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-14,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-15,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-16,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-17,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-18,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-19,7,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-20,5,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-21,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-22,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-23,1,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-24,5,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-25,9,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-26,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-27,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-28,10,
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-29,6,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_3,TX,2015-01-30,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-01,11,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-02,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-03,2,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-04,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-05,9,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-06,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-07,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-08,2,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-09,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-10,2,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-11,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-12,8,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-13,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-14,5,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-15,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-16,9,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-17,2,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-18,11,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-19,10,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-20,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-21,1,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-22,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-23,8,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-24,9,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-25,6,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-26,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-27,5,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-28,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-29,8,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_1,WI,2015-01-30,4,SuperBowl
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-01,4,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-02,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-03,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-04,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-05,2,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-06,2,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-07,4,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-08,4,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-09,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-10,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-11,7,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-12,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-13,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-14,9,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-15,7,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-16,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-17,10,ServiceCampaign_A
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-18,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-19,9,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-20,3,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-21,5,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-22,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-23,7,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-24,14,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-25,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-26,8,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-27,5,NPI_Launch_Q1
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-28,6,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-29,4,
HOBBIES_2_004,HOBBIES_2,HOBBIES,WI_3,WI,2015-01-30,3,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-01,13,SuperBowl
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-02,14,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-03,16,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-04,19,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-05,21,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-06,14,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-07,10,ServiceCampaign_A
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-08,10,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-09,10,ServiceCampaign_A
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-10,24,SuperBowl
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-11,6,ServiceCampaign_A
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-12,13,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-13,18,ServiceCampaign_A
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-14,12,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-15,14,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-16,17,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-17,15,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-18,13,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-19,10,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-20,11,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-21,10,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-22,16,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-23,7,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-24,13,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-25,10,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-26,10,NPI_Launch_Q1
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-27,16,NPI_Launch_Q1
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-28,14,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-29,10,NPI_Launch_Q1
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2015-01-30,9,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2015-01-01,13,ServiceCampaign_A
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2015-01-02,6,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2015-01-03,19,NPI_Launch_Q1
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2015-01-04,10,SuperBowl
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2015-01-05,11,NPI_Launch_Q1
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2015-01-06,22,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2015-01-07,4,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2015-01-08,11,
HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2015-01-09,9,SuperBowl
